cell_name,cycle_no,step_no,step_name,c_rate,auc_ahv
RD_RateCapability_0046,2,16,CCCV_Chg,0.4000013866666667,42.42151066249998
RD_RateCapability_0046,2,20,CCCV_Chg,0.5000428733333334,40.650612754999976
RD_RateCapability_0046,2,6,CC_DChg,-0.0999673066666666,115.02682281399997
RD_RateCapability_0046,2,10,CC_DChg,-0.19996678,112.20578858549999
RD_RateCapability_0046,2,14,CC_DChg,-0.2999666333333333,109.17994606150003
RD_RateCapability_0046,2,18,CC_DChg,-0.3999663066666666,107.00952522250002
RD_RateCapability_0046,2,22,CC_DChg,-0.49996612,105.70874850299995
RD_RateCapability_0046,3,4,CCCV_Chg,0.1000104066666666,49.326223877500006
RD_RateCapability_0046,3,8,CCCV_Chg,0.2000018,46.7758433095
RD_RateCapability_0046,3,12,CCCV_Chg,0.3000051999999999,44.82059916749997
RD_RateCapability_0046,3,16,CCCV_Chg,0.4000143933333333,42.642303125
RD_RateCapability_0046,3,20,CCCV_Chg,0.5000075599999999,41.22043909549997
RD_RateCapability_0046,3,6,CC_DChg,0.0,114.99751855399997
RD_RateCapability_0046,3,10,CC_DChg,-0.1999664466666666,111.84022507750001
RD_RateCapability_0046,3,14,CC_DChg,-0.2999664066666667,109.48595269349994
RD_RateCapability_0046,3,18,CC_DChg,0.0,107.587083765
RD_RateCapability_0046,3,22,CC_DChg,-0.4999668466666666,105.99219550099997
RD_RateCapability_0049,1,4,CCCV_Chg,0.0999988,46.74015185100001
RD_RateCapability_0049,1,8,CCCV_Chg,0.19999652,43.70220256599999
RD_RateCapability_0049,1,12,CCCV_Chg,0.30000054,41.407211934000024
RD_RateCapability_0049,1,16,CCCV_Chg,0.39999638,39.36592281800004
RD_RateCapability_0049,1,20,CCCV_Chg,0.4999958333333333,37.947237769500006
RD_RateCapability_0049,1,2,CC_DChg,-0.33330036,101.64524950500002
RD_RateCapability_0049,1,6,CC_DChg,-0.0999672733333333,110.42811280850002
RD_RateCapability_0049,1,10,CC_DChg,-0.19996612,107.04214959000001
RD_RateCapability_0049,1,14,CC_DChg,-0.2999661666666667,104.22795160949998
RD_RateCapability_0049,1,18,CC_DChg,-0.39996682,102.34697951649997
RD_RateCapability_0049,1,22,CC_DChg,0.0,100.73410709700002
RD_RateCapability_0049,2,4,CCCV_Chg,0.1000052666666666,46.920172349999994
RD_RateCapability_0049,2,8,CCCV_Chg,0.1999964199999999,44.202845879999984
RD_RateCapability_0049,2,12,CCCV_Chg,0.2999964933333333,42.00977193799997
RD_RateCapability_0049,2,16,CCCV_Chg,0.3999957666666666,39.676184852999995
RD_RateCapability_0049,2,20,CCCV_Chg,0.4999953266666666,37.999657787999986
RD_RateCapability_0049,2,6,CC_DChg,-0.09996722,110.89666886900002
RD_RateCapability_0049,2,10,CC_DChg,-0.1999661933333333,107.69956452249998
RD_RateCapability_0049,2,14,CC_DChg,-0.29996614,104.92269058599999
RD_RateCapability_0049,2,18,CC_DChg,-0.39996634,102.50691123349998
RD_RateCapability_0049,2,22,CC_DChg,-0.4999669133333333,100.6848562645
RD_RateCapability_0049,3,4,CCCV_Chg,0.0999976733333333,47.18909578950004
RD_RateCapability_0049,3,8,CCCV_Chg,0.2000004933333333,43.84824520100002
RD_RateCapability_0049,3,12,CCCV_Chg,0.3000002066666666,41.53833627799999
RD_RateCapability_0049,3,16,CCCV_Chg,0.39999566,39.87713281599999
RD_RateCapability_0049,3,20,CCCV_Chg,0.5000016866666667,38.12931730750001
RD_RateCapability_0049,3,6,CC_DChg,0.0,111.03055914450003
RD_RateCapability_0049,3,10,CC_DChg,-0.19996662,107.007211138
RD_RateCapability_0049,3,14,CC_DChg,-0.29996662,104.75202608800004
RD_RateCapability_0049,3,18,CC_DChg,-0.3999670333333333,102.05737873350003
RD_RateCapability_0049,3,22,CC_DChg,0.0,100.956074038
RD_RateCapability_0050,1,4,CCCV_Chg,0.1000016866666666,46.9581156715
RD_RateCapability_0050,1,8,CCCV_Chg,0.19999632,44.24807022150001
RD_RateCapability_0050,1,12,CCCV_Chg,0.2999969866666666,42.25184464700001
RD_RateCapability_0050,1,16,CCCV_Chg,0.3999960266666666,40.56490239049998
RD_RateCapability_0050,1,20,CCCV_Chg,0.50000064,39.44487622850003
RD_RateCapability_0050,1,2,CC_DChg,-0.3332998,101.44844181000003
RD_RateCapability_0050,1,6,CC_DChg,-0.0999662133333333,108.65530705749991
RD_RateCapability_0050,1,10,CC_DChg,-0.1999664533333333,105.7872399535001
RD_RateCapability_0050,1,14,CC_DChg,-0.29996622,103.62152989399999
RD_RateCapability_0050,1,18,CC_DChg,-0.3999669133333333,102.30556905950003
RD_RateCapability_0050,1,22,CC_DChg,0.0,101.20430243450004
RD_RateCapability_0050,2,4,CCCV_Chg,0.10001524,47.02832564999998
RD_RateCapability_0050,2,8,CCCV_Chg,0.1999957466666666,44.499914343499995
RD_RateCapability_0050,2,12,CCCV_Chg,0.3000006133333333,42.72655104249998
RD_RateCapability_0050,2,16,CCCV_Chg,0.3999962933333333,40.894782121999974
RD_RateCapability_0050,2,20,CCCV_Chg,0.4999979133333333,39.511273599500015
RD_RateCapability_0050,2,6,CC_DChg,-0.0999663066666666,109.092152168
RD_RateCapability_0050,2,10,CC_DChg,-0.1999672666666666,106.35815189750015
RD_RateCapability_0050,2,14,CC_DChg,-0.29996624,104.33434360050003
RD_RateCapability_0050,2,18,CC_DChg,-0.39996706,102.499165076
RD_RateCapability_0050,2,22,CC_DChg,-0.4999660933333333,101.19047621399997
RD_RateCapability_0050,3,4,CCCV_Chg,0.1000002133333333,47.258698423
RD_RateCapability_0050,3,8,CCCV_Chg,0.2000069133333333,44.32607929949998
RD_RateCapability_0050,3,12,CCCV_Chg,0.2999955666666666,42.29188776399999
RD_RateCapability_0050,3,16,CCCV_Chg,0.3999976733333333,40.972691229999974
RD_RateCapability_0050,3,20,CCCV_Chg,0.49999658,39.34929956499997
RD_RateCapability_0050,3,6,CC_DChg,0.0,109.25310682649999
RD_RateCapability_0050,3,10,CC_DChg,-0.1999663066666666,105.92356594550009
RD_RateCapability_0050,3,14,CC_DChg,-0.2999672266666666,103.95364065500006
RD_RateCapability_0050,3,18,CC_DChg,-0.3999671333333333,102.5869260475
RD_RateCapability_0050,3,22,CC_DChg,-0.4999662399999999,101.43218163650003
RD_RateCapability_0056,1,4,CCCV_Chg,0.09999904,47.948408705999995
RD_RateCapability_0056,1,8,CCCV_Chg,0.1999991066666666,45.76437680999998
RD_RateCapability_0056,1,12,CCCV_Chg,0.3000056933333333,43.35786108799998
RD_RateCapability_0056,1,16,CCCV_Chg,0.39999622,41.34462508750003
RD_RateCapability_0056,1,20,CCCV_Chg,0.4999961866666666,40.53373235600005
RD_RateCapability_0056,1,2,CC_DChg,-0.33329988,104.4084745125
RD_RateCapability_0056,1,6,CC_DChg,-0.0999667466666666,113.43285994850004
RD_RateCapability_0056,1,10,CC_DChg,-0.1999672066666666,109.92804945700001
RD_RateCapability_0056,1,14,CC_DChg,-0.2999671933333333,107.1224402245
RD_RateCapability_0056,1,18,CC_DChg,-0.3999671533333333,105.33630211099997
RD_RateCapability_0056,1,22,CC_DChg,-0.4999668799999999,102.61312090649999
RD_RateCapability_0056,2,4,CCCV_Chg,0.1000326199999999,48.02191759449999
RD_RateCapability_0056,2,8,CCCV_Chg,0.19999802,46.1836009545
RD_RateCapability_0056,2,12,CCCV_Chg,0.2999990333333333,43.57917267450001
RD_RateCapability_0056,2,16,CCCV_Chg,0.4000025,41.08065770149997
RD_RateCapability_0056,2,20,CCCV_Chg,0.5000146333333333,39.31278709400002
RD_RateCapability_0056,2,6,CC_DChg,-0.0999664266666666,113.87061717350005
RD_RateCapability_0056,2,10,CC_DChg,0.0,110.4706532595
RD_RateCapability_0056,2,14,CC_DChg,-0.2999673133333333,106.76028827450001
RD_RateCapability_0056,2,18,CC_DChg,-0.3999661066666667,104.65485256550001
RD_RateCapability_0056,2,22,CC_DChg,-0.4999672333333333,102.74297148649997
RD_RateCapability_0056,3,4,CCCV_Chg,0.0999994199999999,47.98532357799997
RD_RateCapability_0056,3,8,CCCV_Chg,0.1999958333333333,46.178198834000014
RD_RateCapability_0056,3,12,CCCV_Chg,0.2999956266666667,43.70464379850001
RD_RateCapability_0056,3,16,CCCV_Chg,0.3999954933333333,41.62027219900003
RD_RateCapability_0056,3,20,CCCV_Chg,0.4999957933333333,39.75282002450001
RD_RateCapability_0056,3,6,CC_DChg,0.0,114.01780830749995
RD_RateCapability_0056,3,10,CC_DChg,-0.19996728,110.03949059050001
RD_RateCapability_0056,3,14,CC_DChg,-0.2999661733333333,107.58817133599996
RD_RateCapability_0056,3,18,CC_DChg,-0.3999663466666666,105.13212879950001
RD_RateCapability_0056,3,22,CC_DChg,-0.49996732,103.286542852
RD_RateCapability_0057,1,4,CCCV_Chg,0.0999987066666666,46.86279040149998
RD_RateCapability_0057,1,8,CCCV_Chg,0.20000054,44.04756420449998
RD_RateCapability_0057,1,12,CCCV_Chg,0.2999964866666667,41.96846791199998
RD_RateCapability_0057,1,16,CCCV_Chg,0.4000016733333333,40.083847906500026
RD_RateCapability_0057,1,20,CCCV_Chg,0.50003538,38.798073943500015
RD_RateCapability_0057,1,2,CC_DChg,-0.3332993666666667,100.228094602
RD_RateCapability_0057,1,6,CC_DChg,-0.0999664666666666,107.99640098100006
RD_RateCapability_0057,1,10,CC_DChg,-0.1999664,105.0262027055
RD_RateCapability_0057,1,14,CC_DChg,-0.2999665733333333,102.64628811700001
RD_RateCapability_0057,1,18,CC_DChg,-0.39996636,101.00868727600002
RD_RateCapability_0057,1,22,CC_DChg,0.0,99.741094645
RD_RateCapability_0057,2,4,CCCV_Chg,0.10000212,46.93595828349999
RD_RateCapability_0057,2,8,CCCV_Chg,0.1999958333333333,44.25888857949998
RD_RateCapability_0057,2,12,CCCV_Chg,0.3000136533333333,42.445099779999985
RD_RateCapability_0057,2,16,CCCV_Chg,0.4000065733333333,40.30893844900001
RD_RateCapability_0057,2,20,CCCV_Chg,0.49999966,38.66369059250004
RD_RateCapability_0057,2,6,CC_DChg,-0.0999664466666666,108.40167872650002
RD_RateCapability_0057,2,10,CC_DChg,-0.1999668799999999,105.53893328999997
RD_RateCapability_0057,2,14,CC_DChg,-0.2999662066666667,103.31396259150006
RD_RateCapability_0057,2,18,CC_DChg,-0.3999661733333333,100.89128926549998
RD_RateCapability_0057,2,22,CC_DChg,-0.4999668,99.33838606650001
RD_RateCapability_0057,3,4,CCCV_Chg,0.10000338,47.210849343500016
RD_RateCapability_0057,3,8,CCCV_Chg,0.2000073666666666,44.089924164
RD_RateCapability_0057,3,12,CCCV_Chg,0.3000169466666667,41.94628114400001
RD_RateCapability_0057,3,16,CCCV_Chg,0.4000052,40.224452679499976
RD_RateCapability_0057,3,20,CCCV_Chg,0.5000113533333334,38.28496578599997
RD_RateCapability_0057,3,6,CC_DChg,0.0,108.58700286950001
RD_RateCapability_0057,3,10,CC_DChg,-0.1999660933333333,105.12433225949991
RD_RateCapability_0057,3,14,CC_DChg,-0.2999661799999999,102.74501063199996
RD_RateCapability_0057,3,18,CC_DChg,-0.39996612,100.8394096845
RD_RateCapability_0057,3,22,CC_DChg,-0.4999663066666666,99.23423438699999
RD_RateCapability_0065,1,4,CCCV_Chg,0.1000001266666666,49.31841735049998
RD_RateCapability_0065,1,8,CCCV_Chg,0.2000055866666666,46.663942421500025
RD_RateCapability_0065,1,12,CCCV_Chg,0.3000020266666666,44.01986751750002
RD_RateCapability_0065,1,16,CCCV_Chg,0.3999987333333333,41.70030379899998
RD_RateCapability_0065,1,20,CCCV_Chg,0.50000686,39.83215647099996
RD_RateCapability_0065,1,2,CC_DChg,-0.3333005933333333,103.64632808950005
RD_RateCapability_0065,1,6,CC_DChg,-0.0999663266666666,112.17932026099996
RD_RateCapability_0065,1,10,CC_DChg,-0.1999672,109.18869419900004
RD_RateCapability_0065,1,14,CC_DChg,-0.2999669333333333,106.298260581
RD_RateCapability_0065,1,18,CC_DChg,-0.3999663733333333,104.146586229
RD_RateCapability_0065,1,22,CC_DChg,-0.4999671266666666,101.89792273750002
RD_RateCapability_0065,2,4,CCCV_Chg,0.0999978133333333,49.371059247500014
RD_RateCapability_0065,2,8,CCCV_Chg,0.1999995933333333,47.124054645499996
RD_RateCapability_0065,2,12,CCCV_Chg,0.2999959333333333,44.644466328500016
RD_RateCapability_0065,2,16,CCCV_Chg,0.3999956133333333,41.924921466
RD_RateCapability_0065,2,20,CCCV_Chg,0.49999594,39.830398570999996
RD_RateCapability_0065,2,6,CC_DChg,-0.0999670466666666,112.46789367399998
RD_RateCapability_0065,2,10,CC_DChg,-0.1999668933333333,109.85134522500002
RD_RateCapability_0065,2,14,CC_DChg,-0.2999670066666666,106.68731642250002
RD_RateCapability_0065,2,18,CC_DChg,-0.3999668533333333,104.21969526000002
RD_RateCapability_0065,2,22,CC_DChg,-0.4999671066666666,102.543821758
RD_RateCapability_0065,3,4,CCCV_Chg,0.0999984933333333,49.80439649999997
RD_RateCapability_0065,3,8,CCCV_Chg,0.20000414,46.78004549250003
RD_RateCapability_0065,3,12,CCCV_Chg,0.2999955666666666,44.371567117
RD_RateCapability_0065,3,16,CCCV_Chg,0.3999996933333333,41.70045017400002
RD_RateCapability_0065,3,20,CCCV_Chg,0.5000008666666667,39.997879618499994
RD_RateCapability_0065,3,6,CC_DChg,0.0,112.33773893899995
RD_RateCapability_0065,3,10,CC_DChg,-0.19996646,109.09151517899997
RD_RateCapability_0065,3,14,CC_DChg,-0.29996678,106.72632125299995
RD_RateCapability_0065,3,18,CC_DChg,0.0,104.45656305649996
RD_RateCapability_0065,3,22,CC_DChg,-0.4999660199999999,102.535573679
RD_RateCapability_0074,1,4,CCCV_Chg,0.09999956,49.58647280350002
RD_RateCapability_0074,1,8,CCCV_Chg,0.1999976866666666,46.9874106665
RD_RateCapability_0074,1,12,CCCV_Chg,0.3000011866666666,44.46545670150001
RD_RateCapability_0074,1,16,CCCV_Chg,0.3999958666666667,42.30245878049997
RD_RateCapability_0074,1,20,CCCV_Chg,0.4999959333333333,40.643522336000004
RD_RateCapability_0074,1,2,CC_DChg,-0.3332998533333333,103.86233871049996
RD_RateCapability_0074,1,6,CC_DChg,-0.0999662533333333,112.05844195800007
RD_RateCapability_0074,1,10,CC_DChg,-0.1999671266666666,109.26013460600004
RD_RateCapability_0074,1,14,CC_DChg,-0.2999660333333333,106.55713683199997
RD_RateCapability_0074,1,18,CC_DChg,-0.39996694,104.66484735500002
RD_RateCapability_0074,1,22,CC_DChg,-0.4999670466666667,102.63308962050002
RD_RateCapability_0074,2,4,CCCV_Chg,0.1000039466666666,49.679474288500025
RD_RateCapability_0074,2,8,CCCV_Chg,0.2000028866666666,47.491055691
RD_RateCapability_0074,2,12,CCCV_Chg,0.2999955333333333,45.13327532800002
RD_RateCapability_0074,2,16,CCCV_Chg,0.3999978266666666,42.54820949950002
RD_RateCapability_0074,2,20,CCCV_Chg,0.4999955399999999,40.679751721000024
RD_RateCapability_0074,2,6,CC_DChg,-0.0999664533333333,112.36724861149987
RD_RateCapability_0074,2,10,CC_DChg,-0.1999672066666666,109.96318720499998
RD_RateCapability_0074,2,14,CC_DChg,-0.2999669266666666,106.96321485850001
RD_RateCapability_0074,2,18,CC_DChg,-0.3999665266666666,104.778499441
RD_RateCapability_0074,2,22,CC_DChg,-0.4999663466666666,103.33479805800003
RD_RateCapability_0074,3,4,CCCV_Chg,0.1000017533333333,50.17734252399997
RD_RateCapability_0074,3,8,CCCV_Chg,0.1999958733333333,47.166993661
RD_RateCapability_0074,3,12,CCCV_Chg,0.29999558,44.849428049500034
RD_RateCapability_0074,3,16,CCCV_Chg,0.3999959666666666,42.38196219750001
RD_RateCapability_0074,3,20,CCCV_Chg,0.4999957533333333,40.84608469849998
RD_RateCapability_0074,3,6,CC_DChg,0.0,112.25963159799996
RD_RateCapability_0074,3,10,CC_DChg,-0.19996604,109.27787425450002
RD_RateCapability_0074,3,14,CC_DChg,-0.29996628,107.01440410900001
RD_RateCapability_0074,3,18,CC_DChg,0.0,105.07513527399998
RD_RateCapability_0074,3,22,CC_DChg,-0.4999664333333333,103.26052984950002
RD_RateCapability_0078,1,4,CCCV_Chg,0.10008634,49.785195359
RD_RateCapability_0078,1,8,CCCV_Chg,0.2000072,47.00182602699998
RD_RateCapability_0078,1,12,CCCV_Chg,0.3000045266666666,44.540410187500015
RD_RateCapability_0078,1,16,CCCV_Chg,0.4000061266666667,42.50738498950001
RD_RateCapability_0078,1,20,CCCV_Chg,0.50001214,41.43157917150002
RD_RateCapability_0078,1,2,CC_DChg,-0.3333005333333333,103.500048938
RD_RateCapability_0078,1,6,CC_DChg,-0.09996724,111.24584013399999
RD_RateCapability_0078,1,10,CC_DChg,-0.1999664533333333,108.53581192849998
RD_RateCapability_0078,1,14,CC_DChg,-0.29996694,106.01148484450003
RD_RateCapability_0078,1,18,CC_DChg,-0.3999671933333333,104.34175477999996
RD_RateCapability_0078,1,22,CC_DChg,-0.4999662733333333,100.99827839299999
RD_RateCapability_0078,2,4,CCCV_Chg,0.10000518,49.89057227600002
RD_RateCapability_0078,2,8,CCCV_Chg,0.19999602,47.393202105499974
RD_RateCapability_0078,2,12,CCCV_Chg,0.2999947266666666,44.53185722849999
RD_RateCapability_0078,2,16,CCCV_Chg,0.40000208,41.941100388
RD_RateCapability_0078,2,20,CCCV_Chg,0.4999950199999999,39.93970030700002
RD_RateCapability_0078,2,6,CC_DChg,-0.0999661866666666,111.64907610250003
RD_RateCapability_0078,2,10,CC_DChg,0.0,108.94699105700003
RD_RateCapability_0078,2,14,CC_DChg,-0.2999666133333333,105.37089353000003
RD_RateCapability_0078,2,18,CC_DChg,-0.3999664799999999,103.25323692249997
RD_RateCapability_0078,2,22,CC_DChg,-0.4999672533333333,101.250829727
RD_RateCapability_0078,3,4,CCCV_Chg,0.1000218733333333,49.84422128999998
RD_RateCapability_0078,3,8,CCCV_Chg,0.1999995933333333,47.31508049149998
RD_RateCapability_0078,3,12,CCCV_Chg,0.29999634,44.661691622000006
RD_RateCapability_0078,3,16,CCCV_Chg,0.3999948133333333,42.37241999850001
RD_RateCapability_0078,3,20,CCCV_Chg,0.4999954,40.24506026850001
RD_RateCapability_0078,3,6,CC_DChg,0.0,111.79440540399996
RD_RateCapability_0078,3,10,CC_DChg,-0.19996654,108.50247997400001
RD_RateCapability_0078,3,14,CC_DChg,-0.29996614,106.090875638
RD_RateCapability_0078,3,18,CC_DChg,-0.39996622,103.55964292550003
RD_RateCapability_0078,3,22,CC_DChg,-0.4999667533333333,101.39997493250002
RD_RateCapability_0080,1,4,CCCV_Chg,0.1000004066666666,47.075477814000024
RD_RateCapability_0080,1,8,CCCV_Chg,0.1999955733333333,44.70705444249998
RD_RateCapability_0080,1,12,CCCV_Chg,0.2999987533333333,42.31058853700001
RD_RateCapability_0080,1,16,CCCV_Chg,0.4000011333333333,40.041680983499965
RD_RateCapability_0080,1,20,CCCV_Chg,0.4999969066666667,38.47383904300002
RD_RateCapability_0080,1,2,CC_DChg,-0.3333005866666667,101.6642738775
RD_RateCapability_0080,1,6,CC_DChg,-0.0999672866666666,110.61304677950001
RD_RateCapability_0080,1,10,CC_DChg,-0.1999667333333333,107.15141053450002
RD_RateCapability_0080,1,14,CC_DChg,-0.2999668533333333,104.00195648250003
RD_RateCapability_0080,1,18,CC_DChg,-0.39996682,102.0000297745
RD_RateCapability_0080,1,22,CC_DChg,0.0,100.34221576549999
RD_RateCapability_0080,2,4,CCCV_Chg,0.1000058066666666,47.21812252049997
RD_RateCapability_0080,2,8,CCCV_Chg,0.1999953933333333,45.165894015999996
RD_RateCapability_0080,2,12,CCCV_Chg,0.2999957933333333,42.95992473049999
RD_RateCapability_0080,2,16,CCCV_Chg,0.3999963,40.19836563249999
RD_RateCapability_0080,2,20,CCCV_Chg,0.4999953133333333,38.439237289000005
RD_RateCapability_0080,2,6,CC_DChg,-0.0999667933333333,111.03596300850005
RD_RateCapability_0080,2,10,CC_DChg,-0.1999661933333333,107.94588125850004
RD_RateCapability_0080,2,14,CC_DChg,-0.2999663133333333,104.81577949300001
RD_RateCapability_0080,2,18,CC_DChg,-0.3999668266666666,102.13024367899999
RD_RateCapability_0080,2,22,CC_DChg,-0.4999666466666666,100.06842078
RD_RateCapability_0080,3,4,CCCV_Chg,0.1000015466666666,47.4940515225
RD_RateCapability_0080,3,8,CCCV_Chg,0.19999548,44.840795093499985
RD_RateCapability_0080,3,12,CCCV_Chg,0.2999971933333333,42.454370851499995
RD_RateCapability_0080,3,16,CCCV_Chg,0.3999951,40.49670948699999
RD_RateCapability_0080,3,20,CCCV_Chg,0.4999954,38.662708427500014
RD_RateCapability_0080,3,6,CC_DChg,0.0,111.20893253349998
RD_RateCapability_0080,3,10,CC_DChg,-0.1999663933333333,107.2502055905
RD_RateCapability_0080,3,14,CC_DChg,-0.29996662,104.60728432950002
RD_RateCapability_0080,3,18,CC_DChg,-0.3999670133333333,101.65438647749998
RD_RateCapability_0080,3,22,CC_DChg,0.0,100.5636718355
RD_RateCapability_0087,1,4,CCCV_Chg,0.0999981533333333,48.319265401500026
RD_RateCapability_0087,1,8,CCCV_Chg,0.2000005,45.9455327205
RD_RateCapability_0087,1,12,CCCV_Chg,0.3000091333333333,43.48903738599998
RD_RateCapability_0087,1,16,CCCV_Chg,0.3999971266666666,41.38429598699999
RD_RateCapability_0087,1,20,CCCV_Chg,0.4999969066666667,39.65988353700006
RD_RateCapability_0087,1,2,CC_DChg,-0.3332996133333333,105.98146041649997
RD_RateCapability_0087,1,6,CC_DChg,-0.09996674,115.10345344800001
RD_RateCapability_0087,1,10,CC_DChg,-0.1999667733333333,111.681512253
RD_RateCapability_0087,1,14,CC_DChg,-0.2999664333333333,108.722747964
RD_RateCapability_0087,1,18,CC_DChg,-0.3999662933333333,106.71656944149998
RD_RateCapability_0087,1,22,CC_DChg,-0.49996644,104.51785669099999
RD_RateCapability_0087,2,4,CCCV_Chg,0.10000084,48.52665967950005
RD_RateCapability_0087,2,8,CCCV_Chg,0.19999586,46.60358144100002
RD_RateCapability_0087,2,12,CCCV_Chg,0.2999974199999999,44.359925034999996
RD_RateCapability_0087,2,16,CCCV_Chg,0.3999947666666666,41.7614724345
RD_RateCapability_0087,2,20,CCCV_Chg,0.5000016466666667,39.83357513250001
RD_RateCapability_0087,2,6,CC_DChg,-0.0999665466666666,115.37690883550002
RD_RateCapability_0087,2,10,CC_DChg,-0.19996622,112.3775215525
RD_RateCapability_0087,2,14,CC_DChg,-0.2999664266666667,109.11782169550001
RD_RateCapability_0087,2,18,CC_DChg,-0.3999661066666667,106.8305941415
RD_RateCapability_0087,2,22,CC_DChg,-0.4999669133333333,105.49448898650003
RD_RateCapability_0087,3,4,CCCV_Chg,0.10076626,49.07480424300003
RD_RateCapability_0087,3,8,CCCV_Chg,0.1999959,46.08503256099999
RD_RateCapability_0087,3,12,CCCV_Chg,0.29999628,43.95392511700001
RD_RateCapability_0087,3,16,CCCV_Chg,0.3999953,41.5114524565
RD_RateCapability_0087,3,20,CCCV_Chg,0.50000798,40.041059224000016
RD_RateCapability_0087,3,6,CC_DChg,0.0,115.27155483249994
RD_RateCapability_0087,3,10,CC_DChg,-0.19996712,111.75878106899998
RD_RateCapability_0087,3,14,CC_DChg,-0.2999664266666667,109.06457832550001
RD_RateCapability_0087,3,18,CC_DChg,0.0,107.01041734450003
RD_RateCapability_0087,3,22,CC_DChg,-0.4999665,105.33719570000002
RD_RateCapability_0091,1,4,CCCV_Chg,0.0999973933333333,46.0522906595
RD_RateCapability_0091,1,8,CCCV_Chg,0.1999966333333333,43.09831880150003
RD_RateCapability_0091,1,12,CCCV_Chg,0.2999964466666667,40.879850989999994
RD_RateCapability_0091,1,16,CCCV_Chg,0.3999979666666667,38.72410772949998
RD_RateCapability_0091,1,20,CCCV_Chg,0.4999953199999999,37.28891391800001
RD_RateCapability_0091,1,2,CC_DChg,-0.3332999733333333,100.4881290855
RD_RateCapability_0091,1,6,CC_DChg,-0.0999661266666666,109.63274336450003
RD_RateCapability_0091,1,10,CC_DChg,-0.1999665266666666,106.05665526950001
RD_RateCapability_0091,1,14,CC_DChg,-0.2999660733333333,103.29987625050002
RD_RateCapability_0091,1,18,CC_DChg,-0.3999669933333333,101.53825007950002
RD_RateCapability_0091,1,22,CC_DChg,0.0,100.09598036099993
RD_RateCapability_0091,2,4,CCCV_Chg,0.1000120733333333,46.42660108900003
RD_RateCapability_0091,2,8,CCCV_Chg,0.1999947733333333,43.715324489500006
RD_RateCapability_0091,2,12,CCCV_Chg,0.2999996733333333,41.582772144
RD_RateCapability_0091,2,16,CCCV_Chg,0.3999947666666666,39.15625618000002
RD_RateCapability_0091,2,20,CCCV_Chg,0.4999948066666667,37.54075776950003
RD_RateCapability_0091,2,6,CC_DChg,-0.0999673266666666,110.03032018099998
RD_RateCapability_0091,2,10,CC_DChg,-0.1999672733333333,106.70106104199998
RD_RateCapability_0091,2,14,CC_DChg,-0.2999671466666667,103.86315233300002
RD_RateCapability_0091,2,18,CC_DChg,-0.39996712,101.64577765300001
RD_RateCapability_0091,2,22,CC_DChg,-0.4999673333333332,99.82764702850001
RD_RateCapability_0091,3,4,CCCV_Chg,0.0999978666666666,46.829026249000016
RD_RateCapability_0091,3,8,CCCV_Chg,0.1999983,43.33102170350001
RD_RateCapability_0091,3,12,CCCV_Chg,0.2999954999999999,40.88000774699997
RD_RateCapability_0091,3,16,CCCV_Chg,0.3999956066666666,39.2597714855
RD_RateCapability_0091,3,20,CCCV_Chg,0.4999949533333334,37.60100747400003
RD_RateCapability_0091,3,6,CC_DChg,0.0,110.2115055714999
RD_RateCapability_0091,3,10,CC_DChg,-0.1999660466666666,105.91476047750001
RD_RateCapability_0091,3,14,CC_DChg,-0.2999673066666666,103.53201537400003
RD_RateCapability_0091,3,18,CC_DChg,-0.39996654,101.17249817749997
RD_RateCapability_0091,3,22,CC_DChg,0.0,100.21573491800001
