cell_name,cycle_no,step_no,step_name,c_rate,auc_ahv,max_c_rate,low_knee_soc,low_knee_voltage,high_knee_soc,high_knee_voltage,abs_max_capacity
RD_RateCapability_0001,1,2,CC_DChg,-0.3332994266666667,103.55379013500004,-0.3332994266666667,4.748664376079925,3.000296,23.30440309030605,3.168954,151.053
RD_RateCapability_0001,1,4,CCCV_Chg,0.10000112,47.75808469699997,0.10000112,5.27986798679868,3.230908,98.34521452145214,3.435455,151.5
RD_RateCapability_0001,1,6,CC_DChg,-0.0999660866666666,112.39752250899996,-0.0999660866666666,4.005136638515616,3.056831,24.056371986974945,3.220273,152.629
RD_RateCapability_0001,1,8,CCCV_Chg,0.19999638,45.168225137,0.19999638,5.08336722244815,3.23562,97.44454210339896,3.461671,152.458
RD_RateCapability_0001,1,10,CC_DChg,-0.1999665933333333,108.88714836549995,-0.1999665933333333,4.254508925933454,3.029296,23.05444852241168,3.196224,152.309
RD_RateCapability_0001,1,12,CCCV_Chg,0.2999967066666666,42.73170389349998,0.2999967066666666,5.121605294951936,3.257039,96.85349582392185,3.473006,152.296
RD_RateCapability_0001,1,14,CC_DChg,-0.2999667866666666,106.02816543000002,-0.2999667866666666,4.497270993621361,3.008381,22.79542316038666,3.176335,152.07
RD_RateCapability_0001,1,16,CCCV_Chg,0.3999984,40.606130374,0.3999984,5.15173039737974,3.276636,96.39977375268012,3.481798,152.046
RD_RateCapability_0001,1,18,CC_DChg,-0.3999661933333333,104.09884210899996,-0.3999661933333333,4.498108241487076,2.99152,22.297746339858527,3.162478,151.975
RD_RateCapability_0001,1,20,CCCV_Chg,0.4999959933333333,39.027208607500015,0.4999959933333333,5.168839544847284,3.28849,95.99207628875476,3.488076,151.949
RD_RateCapability_0001,1,22,CC_DChg,-0.49996604,102.51924852549998,-0.49996604,4.503360077930118,2.984038,22.28906543101804,3.151556,151.931
RD_RateCapability_0001,2,4,CCCV_Chg,0.10000258,47.9019858495,0.10000258,5.531407647422978,3.239147,98.3318186009141,3.431984,151.842
RD_RateCapability_0001,2,6,CC_DChg,-0.0999665,112.7438208334999,-0.0999665,4.008324225984417,3.058051,24.05779839928799,3.220316,152.807
RD_RateCapability_0001,2,8,CCCV_Chg,0.1999982266666666,45.55824433199998,0.1999982266666666,5.0768736939333,3.233354,97.81661677137036,3.46517,152.653
RD_RateCapability_0001,2,10,CC_DChg,-0.1999661266666666,109.55441816550002,-0.1999661266666666,4.2526119721127404,3.039248,23.048973247371627,3.199642,152.471
RD_RateCapability_0001,2,12,CCCV_Chg,0.2999976666666666,43.32074625550001,0.2999976666666666,5.107401698750532,3.251036,97.36988817105566,3.475396,152.465
RD_RateCapability_0001,2,14,CC_DChg,-0.2999663933333333,106.55562111000002,-0.2999663933333333,4.5052091892069495,3.014967,22.54905182896769,3.17908,152.135
RD_RateCapability_0001,2,16,CCCV_Chg,0.3999986066666667,40.88391314449999,0.3999986066666667,5.139415775251646,3.273739,96.7613199297826,3.484169,152.099
RD_RateCapability_0001,2,18,CC_DChg,-0.3999672,104.43032063649996,-0.3999672,4.4991416111399785,2.999236,22.79630859901729,3.166227,152.029
RD_RateCapability_0001,2,20,CCCV_Chg,0.4999989666666666,39.20868039800002,0.4999989666666666,5.153642218552849,3.287083,96.32521758580084,3.490052,152.009
RD_RateCapability_0001,2,22,CC_DChg,-0.4999660733333333,103.040319035,-0.4999660733333333,4.505897133986303,2.996609,22.80115508837478,3.157297,152.023
RD_RateCapability_0001,3,4,CCCV_Chg,0.1000068066666666,48.22952420449998,0.1000068066666666,5.531167113117765,3.235713,98.31116434885053,3.427232,151.939
RD_RateCapability_0001,3,6,CC_DChg,0.0,112.7868980955,0.0,4.008514819060094,3.056439,23.81398395284101,3.219769,152.675
RD_RateCapability_0001,3,8,CCCV_Chg,0.1999974266666666,45.26087080249998,0.1999974266666666,5.0878136435776025,3.234643,97.46068388399944,3.462286,152.482
RD_RateCapability_0001,3,10,CC_DChg,-0.1999660466666666,108.875381969,-0.1999660466666666,4.254466631634268,3.029671,23.052417235943256,3.195898,152.24
RD_RateCapability_0001,3,12,CCCV_Chg,0.2999982466666667,43.03518372450002,0.2999982466666667,5.106799432504861,3.256684,97.138878671641,3.471358,152.248
RD_RateCapability_0001,3,14,CC_DChg,-0.2999667466666667,106.5290110255,-0.2999667466666667,4.499184596769956,3.018414,23.298174548897897,3.181557,152.072
RD_RateCapability_0001,3,16,CCCV_Chg,0.3999987066666666,40.96392363599999,0.3999987066666666,5.141511605727553,3.271534,96.525845682301,3.482032,152.037
RD_RateCapability_0001,3,18,CC_DChg,-0.3999661466666667,104.47941958250004,-0.3999661466666667,4.500467222068672,3.003761,23.29990392334925,3.169124,151.962
RD_RateCapability_0001,3,20,CCCV_Chg,0.4999991533333333,39.49252775000002,0.4999991533333333,5.155575444877329,3.284432,96.37517110666526,3.488269,151.952
RD_RateCapability_0001,3,22,CC_DChg,-0.4999661466666666,103.185053824,-0.4999661466666666,4.503378356151789,3.000411,23.54256991914315,3.159536,151.997
RD_RateCapability_0003,1,2,CC_DChg,-0.3332993666666667,104.67476638950002,-0.3332993666666667,4.503964595242483,2.987266,22.295250388556678,3.169149,151.844
RD_RateCapability_0003,1,4,CCCV_Chg,0.09999792,47.87019059799999,0.09999792,5.2833088158033,3.23756,98.37658926132184,3.438487,152.272
RD_RateCapability_0003,1,6,CC_DChg,-0.09996642,113.43429869399998,-0.09996642,4.007215984578105,3.060519,24.05762367468153,3.222685,153.548
RD_RateCapability_0003,1,8,CCCV_Chg,0.1999990466666666,45.597527528000015,0.1999990466666666,5.093148254448677,3.239573,97.55844596357564,3.46535,153.304
RD_RateCapability_0003,1,10,CC_DChg,-0.19996718,109.9843183475,-0.19996718,4.255708239719935,3.032406,22.8048748628455,3.19919,153.112
RD_RateCapability_0003,1,12,CCCV_Chg,0.2999975266666667,43.21340479500001,0.2999975266666667,5.136614878020097,3.259597,96.6489827385697,3.470582,153.058
RD_RateCapability_0003,1,14,CC_DChg,-0.2999668533333333,107.16586791350002,-0.2999668533333333,4.50517663381369,3.01076,22.053376264708568,3.178806,152.802
RD_RateCapability_0003,1,16,CCCV_Chg,0.3999983199999999,41.170666536500015,0.3999983199999999,5.172188031949719,3.277711,96.07044651040984,3.477651,152.74
RD_RateCapability_0003,1,18,CC_DChg,-0.3999660733333333,105.2489457315,-0.3999660733333333,4.500350412963305,2.993799,22.04326781375059,3.166174,152.677
RD_RateCapability_0003,1,20,CCCV_Chg,0.49999654,39.61682545,0.49999654,5.201085033612453,3.287838,95.7797696269214,3.486675,152.622
RD_RateCapability_0003,1,22,CC_DChg,-0.4999668266666667,103.34286538800002,-0.4999668266666667,4.5042208622759095,2.976998,21.545747325475386,3.152582,152.457
RD_RateCapability_0003,2,4,CCCV_Chg,0.0999979466666666,47.979575567500014,0.0999979466666666,5.280828879635399,3.239398,98.36125774615562,3.433728,152.495
RD_RateCapability_0003,2,6,CC_DChg,-0.09996674,113.7471201645,-0.09996674,3.755645507672689,3.050796,23.30634769819474,3.221644,153.662
RD_RateCapability_0003,2,8,CCCV_Chg,0.1999973666666666,45.99723454450002,0.1999973666666666,5.0821284996644485,3.23718,97.62638536868236,3.458731,153.479
RD_RateCapability_0003,2,10,CC_DChg,-0.1999666,110.66495727299996,-0.1999666,4.0045669548197775,3.032152,22.80019572663513,3.202885,153.275
RD_RateCapability_0003,2,12,CCCV_Chg,0.2999971066666667,43.815772779999975,0.2999971066666667,5.122716801858535,3.253953,97.08233543680134,3.46896,153.239
RD_RateCapability_0003,2,14,CC_DChg,-0.2999672333333333,107.51595030100002,-0.2999672333333333,4.502182063243854,3.013547,22.300228347847696,3.181629,152.837
RD_RateCapability_0003,2,16,CCCV_Chg,0.3999986733333333,41.376965277499984,0.3999986733333333,5.171510866719037,3.274826,96.45129615082485,3.481244,152.76
RD_RateCapability_0003,2,18,CC_DChg,-0.39996696,105.429234689,-0.39996696,4.508706875090085,2.998169,22.296544766047777,3.168739,152.638
RD_RateCapability_0003,2,20,CCCV_Chg,0.50000036,39.68008011899999,0.50000036,5.201520414181794,3.287487,95.9853201389344,3.488677,152.59
RD_RateCapability_0003,2,22,CC_DChg,-0.4999668399999999,103.71122773550005,-0.4999668399999999,4.497387450584456,2.986472,22.786544551015183,3.158338,152.533
RD_RateCapability_0003,3,4,CCCV_Chg,0.0999977599999999,48.34003561949999,0.0999977599999999,5.278369433430547,3.235635,98.31765900973228,3.427122,152.585
RD_RateCapability_0003,3,6,CC_DChg,0.0,113.72565351799994,0.0,3.757385464233831,3.049291,23.311033085576927,3.221187,153.511
RD_RateCapability_0003,3,8,CCCV_Chg,0.2000014533333333,45.7190889425,0.2000014533333333,5.088494131922472,3.237609,97.50859498848564,3.462311,153.287
RD_RateCapability_0003,3,10,CC_DChg,-0.1999671733333333,110.015646046,-0.1999671733333333,4.256209150326795,3.034971,23.05359477124184,3.200231,153.0
RD_RateCapability_0003,3,12,CCCV_Chg,0.2999981133333333,43.50243372700001,0.2999981133333333,5.123780013466429,3.258117,97.13609591235056,3.47384,152.973
RD_RateCapability_0003,3,14,CC_DChg,-0.2999669266666666,107.57413321099996,-0.2999669266666666,4.251683981068721,3.008668,22.294665593108288,3.182301,152.763
RD_RateCapability_0003,3,16,CCCV_Chg,0.3999990266666666,41.310825966,0.3999990266666666,5.173847836480212,3.27325,96.25452711685692,3.48106,152.691
RD_RateCapability_0003,3,18,CC_DChg,-0.39996664,105.51752942250002,-0.39996664,4.503299973128327,3.002267,22.549270204552453,3.170013,152.577
RD_RateCapability_0003,3,20,CCCV_Chg,0.4999992466666667,39.72786078600001,0.4999992466666667,5.18945850268782,3.285633,95.89681395043924,3.487677,152.54
RD_RateCapability_0003,3,22,CC_DChg,-0.4999666,103.854456274,-0.4999666,4.505473602739096,2.99098,22.8041637423832,3.160532,152.459
RD_RateCapability_0004,1,2,CC_DChg,-0.3332996066666666,106.57247068699998,-0.3332996066666666,4.250250341970407,3.014642,24.049191379073363,3.182611,152.791
RD_RateCapability_0004,1,4,CCCV_Chg,0.1000090466666666,48.53062122250002,0.1000090466666666,5.277710595294901,3.224462,98.32203578175351,3.430347,152.983
RD_RateCapability_0004,1,6,CC_DChg,-0.0999669733333333,113.66382922749996,-0.0999669733333333,3.757041199963584,3.050526,23.80738659277472,3.221918,153.738
RD_RateCapability_0004,1,8,CCCV_Chg,0.1999966466666666,46.09116433,0.1999966466666666,5.073478184434475,3.234116,97.9945697114915,3.466178,153.583
RD_RateCapability_0004,1,10,CC_DChg,-0.19996672,110.7309816855,-0.19996672,4.00406398166,3.034291,23.30406919189289,3.202464,153.544
RD_RateCapability_0004,1,12,CCCV_Chg,0.2999997333333333,44.170158040500006,0.2999997333333333,5.0969229566712695,3.250109,97.43883692451996,3.469094,153.524
RD_RateCapability_0004,1,14,CC_DChg,-0.2999671933333333,108.620585546,-0.2999671933333333,4.004848042537656,3.016807,22.552520460824688,3.186188,153.464
RD_RateCapability_0004,1,16,CCCV_Chg,0.4000048333333333,42.466725971,0.4000048333333333,5.116739887105815,3.263992,97.27606930086432,3.478388,153.418
RD_RateCapability_0004,1,18,CC_DChg,-0.3999668866666667,107.23717474700004,-0.3999668866666667,3.996325517457056,3.010791,23.29257089992247,3.178936,153.491
RD_RateCapability_0004,1,20,CCCV_Chg,0.50000214,41.02204093900002,0.50000214,5.132566870014078,3.271087,97.10295114448094,3.488188,153.432
RD_RateCapability_0004,1,22,CC_DChg,-0.49996644,105.6111491,-0.49996644,3.995201585563024,2.998098,22.793772492567665,3.167453,153.384
RD_RateCapability_0004,2,4,CCCV_Chg,0.1000086866666666,48.679482231,0.1000086866666666,5.53240333131159,3.2327,98.33108332844202,3.428784,153.333
RD_RateCapability_0004,2,6,CC_DChg,-0.0999668933333333,113.93809333699996,-0.0999668933333333,3.7571014417389295,3.053632,23.807542803655718,3.222976,153.842
RD_RateCapability_0004,2,8,CCCV_Chg,0.1999975333333333,46.41037611599997,0.1999975333333333,5.06885762052523,3.232268,98.1434138027491,3.46488,153.723
RD_RateCapability_0004,2,10,CC_DChg,-0.1999661666666666,111.22352608899998,-0.1999661666666666,4.007967764404152,3.042731,23.808252885385272,3.206987,153.619
RD_RateCapability_0004,2,12,CCCV_Chg,0.29999762,44.55693009550002,0.29999762,5.086456081872867,3.245782,97.78716700085936,3.470356,153.604
RD_RateCapability_0004,2,14,CC_DChg,-0.2999668,108.69702856599996,-0.2999668,4.002085777603959,3.014643,22.798852822317816,3.186884,153.42
RD_RateCapability_0004,2,16,CCCV_Chg,0.4000074333333333,42.51194335749997,0.4000074333333333,5.118708390117306,3.262386,97.25937180080726,3.477411,153.359
RD_RateCapability_0004,2,18,CC_DChg,-0.3999667933333333,107.07396010699998,-0.3999667933333333,4.257525170848764,3.02027,23.549741770567067,3.17952,153.352
RD_RateCapability_0004,2,20,CCCV_Chg,0.50000026,40.99550719550003,0.50000026,5.137053320982661,3.272597,97.10563738600634,3.488836,153.298
RD_RateCapability_0004,2,22,CC_DChg,-0.4999665533333333,105.63915580699998,-0.4999665533333333,4.004878907855158,3.00138,23.546600744881385,3.169378,153.313
RD_RateCapability_0004,3,4,CCCV_Chg,0.1000067666666666,48.95468567249999,0.1000067666666666,5.528988863735704,3.230113,98.29400520605678,3.422464,153.283
RD_RateCapability_0004,3,6,CC_DChg,0.0,113.89545822249995,0.0,3.757710627000865,3.052092,23.563285703131097,3.221649,153.684
RD_RateCapability_0004,3,8,CCCV_Chg,0.2000000266666666,46.13823028399997,0.2000000266666666,5.074809637643871,3.232574,97.76580707776684,3.459831,153.523
RD_RateCapability_0004,3,10,CC_DChg,-0.1999660666666666,110.6275368835,-0.1999660666666666,4.010536542110311,3.034268,23.304927267866816,3.202185,153.371
RD_RateCapability_0004,3,12,CCCV_Chg,0.30000204,44.29814096299998,0.30000204,5.094415899428809,3.249559,97.82608695652172,3.474618,153.364
RD_RateCapability_0004,3,14,CC_DChg,-0.2999670933333333,108.6933009935,-0.2999670933333333,4.000026097054943,3.018836,23.304670067982823,3.189481,153.274
RD_RateCapability_0004,3,16,CCCV_Chg,0.4000129866666667,42.38863275399999,0.4000129866666667,5.123418919448107,3.261807,97.12044276782102,3.479362,153.218
RD_RateCapability_0004,3,18,CC_DChg,0.0,107.139185853,0.0,3.9953272552845855,3.020604,24.532562373963152,3.182808,153.229
RD_RateCapability_0004,3,20,CCCV_Chg,0.500008,40.96299091450001,0.500008,5.104285667656755,3.270644,97.08587655449293,3.48862,153.185
RD_RateCapability_0004,3,22,CC_DChg,-0.4999665799999999,105.52422563649998,-0.4999665799999999,4.248526041564649,3.01248,24.299584092348468,3.171968,153.159
RD_RateCapability_0007,1,2,CC_DChg,-0.3332994333333333,99.93084597050004,-0.3332994333333333,5.002300841837426,2.986014,24.806458598381287,3.158982,147.772
RD_RateCapability_0007,1,4,CCCV_Chg,0.1000021733333333,46.00804320000004,0.1000021733333333,5.282832985822925,3.233293,98.36096547163574,3.454162,148.197
RD_RateCapability_0007,1,6,CC_DChg,-0.09996616,109.03766818700004,-0.09996616,3.758475684593876,3.03375,23.05654480459817,3.210749,149.103
RD_RateCapability_0007,1,8,CCCV_Chg,0.2000050733333333,42.9277450205,0.2000050733333333,5.09127775427854,3.246472,96.57851095400191,3.469027,148.941
RD_RateCapability_0007,1,10,CC_DChg,-0.19996674,105.4226425445,-0.19996674,4.255476414460424,3.013286,23.054024996640237,3.185165,148.82
RD_RateCapability_0007,1,12,CCCV_Chg,0.2999962,40.55731228249998,0.2999962,5.130289330314858,3.267122,95.72151201456391,3.479675,148.861
RD_RateCapability_0007,1,14,CC_DChg,-0.2999667466666667,102.52502783149995,-0.2999667466666667,4.5044620623746585,2.984411,22.29819767676633,3.16297,148.586
RD_RateCapability_0007,1,16,CCCV_Chg,0.40001228,38.510132711500006,0.40001228,5.160530389715285,3.284464,95.0885104664468,3.48832,148.57
RD_RateCapability_0007,1,18,CC_DChg,-0.3999669799999999,100.85743274300002,-0.3999669799999999,4.748435932144046,2.982534,22.53941316308733,3.152887,148.491
RD_RateCapability_0007,1,20,CCCV_Chg,0.5000074133333334,37.33578114250001,0.5000074133333334,4.923972040027476,3.289712,94.5474013118022,3.491257,148.498
RD_RateCapability_0007,1,22,CC_DChg,0.0,99.6281440345,0.0,4.748072464549535,2.971705,22.80557502561061,3.145355,148.376
RD_RateCapability_0007,2,4,CCCV_Chg,0.10000252,46.199805612500015,0.10000252,5.279653819711247,3.236366,98.33043501705288,3.44211,148.362
RD_RateCapability_0007,2,6,CC_DChg,-0.0999666933333333,109.49591234650002,-0.0999666933333333,3.756686822100375,3.039126,23.30634024695993,3.214027,149.174
RD_RateCapability_0007,2,8,CCCV_Chg,0.1999957133333333,43.43335258449999,0.1999957133333333,5.0881689838423965,3.244229,97.2240861023136,3.470639,149.032
RD_RateCapability_0007,2,10,CC_DChg,-0.1999670866666666,106.22218532450005,-0.1999670866666666,4.0042991972592645,3.011259,22.803210962953013,3.190399,148.865
RD_RateCapability_0007,2,12,CCCV_Chg,0.2999982,41.450518665000025,0.2999982,5.120439451223198,3.258705,96.53623256532336,3.478187,148.913
RD_RateCapability_0007,2,14,CC_DChg,-0.29996702,103.677691941,-0.29996702,4.505516684607091,3.001181,22.55314854682453,3.1734,148.64
RD_RateCapability_0007,2,16,CCCV_Chg,0.3999968866666666,38.97284850850002,0.3999968866666666,4.900779898929406,3.273722,95.54535727984172,3.487338,148.609
RD_RateCapability_0007,2,18,CC_DChg,-0.3999669466666666,100.93215334549996,-0.3999669466666666,4.752407199024312,2.980778,23.29440936870405,3.157099,148.409
RD_RateCapability_0007,2,20,CCCV_Chg,0.5000195533333334,37.454052186500014,0.5000195533333334,4.92746592279652,3.287101,94.7848234319096,3.491792,148.413
RD_RateCapability_0007,2,22,CC_DChg,-0.4999666,99.4531200415,-0.4999666,4.751726184054372,2.971693,22.53681626928471,3.144153,148.304
RD_RateCapability_0007,3,4,CCCV_Chg,0.1000047666666666,46.57126956,0.1000047666666666,5.279553361922486,3.235016,98.30218194568062,3.434538,148.308
RD_RateCapability_0007,3,6,CC_DChg,0.0,109.61454743500003,0.0,4.007004877917852,3.050758,24.314441186535063,3.217779,149.039
RD_RateCapability_0007,3,8,CCCV_Chg,0.2000161266666666,43.103839589500005,0.2000161266666666,5.099764863957004,3.243466,96.91165602955996,3.471912,148.85
RD_RateCapability_0007,3,10,CC_DChg,-0.19996662,105.31839414050005,-0.19996662,4.2515393156354,3.007424,23.301369402106253,3.186745,148.605
RD_RateCapability_0007,3,12,CCCV_Chg,0.2999969466666666,40.62545216700002,0.2999969466666666,4.877064343614409,3.25851,96.02233359120108,3.483187,148.655
RD_RateCapability_0007,3,14,CC_DChg,-0.2999666533333333,103.02526108699996,-0.2999666533333333,4.498491298022522,2.994812,23.804488388382996,3.172368,148.472
RD_RateCapability_0007,3,16,CCCV_Chg,0.4000048333333333,39.13185760099999,0.4000048333333333,4.89492119089317,3.271913,95.70860837936144,3.487577,148.46
RD_RateCapability_0007,3,18,CC_DChg,-0.3999669466666666,100.60886574300002,-0.3999669466666666,4.998110610272888,2.980829,23.80226186941617,3.155829,148.196
RD_RateCapability_0007,3,20,CCCV_Chg,0.4999966133333333,37.22103967149999,0.4999966133333333,4.920377867746288,3.292846,94.93522267206478,3.48992,148.2
RD_RateCapability_0007,3,22,CC_DChg,0.0,99.67678604,0.0,4.504638218923929,2.968515,19.29094282341035,3.16476,148.225
RD_RateCapability_0011,1,2,CC_DChg,-0.33330022,105.3017190905,-0.33330022,4.504528118897522,2.989889,22.05279092017143,3.168233,152.602
RD_RateCapability_0011,1,4,CCCV_Chg,0.09999842,48.09562806400001,0.09999842,5.28019500943594,3.235467,98.35198678968337,3.437304,152.608
RD_RateCapability_0011,1,6,CC_DChg,-0.0999667933333333,113.487987603,-0.0999667933333333,3.758415455166375,3.048449,23.55676976615606,3.220593,153.735
RD_RateCapability_0011,1,8,CCCV_Chg,0.1999957466666666,45.810217019,0.1999957466666666,5.082803874596396,3.238281,97.42019060514528,3.460162,153.616
RD_RateCapability_0011,1,10,CC_DChg,-0.1999667333333333,110.1546785415,-0.1999667333333333,4.25604047411039,3.033797,22.799937411169505,3.199095,153.382
RD_RateCapability_0011,1,12,CCCV_Chg,0.29999846,43.49098893300001,0.29999846,5.125013035770153,3.258206,96.72085201793722,3.471458,153.424
RD_RateCapability_0011,1,14,CC_DChg,-0.2999671266666667,107.43277358599995,-0.2999671266666667,4.502857142857152,3.01115,21.548408163265297,3.177483,153.125
RD_RateCapability_0011,1,16,CCCV_Chg,0.3999961266666667,41.55877372349999,0.3999961266666667,5.1595880166935535,3.276363,96.34910164388393,3.480135,153.113
RD_RateCapability_0011,1,18,CC_DChg,-0.39996726,105.6677577225,-0.39996726,4.5030091942155686,2.995343,22.04978076337475,3.167269,153.031
RD_RateCapability_0011,1,20,CCCV_Chg,0.4999958,40.106576353499975,0.4999958,5.185446515487088,3.28571,96.0160195475066,3.487775,153.063
RD_RateCapability_0011,1,22,CC_DChg,-0.4999667533333333,104.02791418099996,-0.4999667533333333,4.5075802168766055,2.98086,21.798846289683315,3.155795,152.898
RD_RateCapability_0011,2,4,CCCV_Chg,0.1000031933333333,48.22820960650001,0.1000031933333333,5.280687863578959,3.237393,98.33792476164923,3.432324,152.821
RD_RateCapability_0011,2,6,CC_DChg,-0.0999671533333333,113.835762086,-0.0999671533333333,3.7562956945572767,3.052657,23.556133225020304,3.221964,153.875
RD_RateCapability_0011,2,8,CCCV_Chg,0.19999848,46.27617426550003,0.19999848,5.077053124390403,3.236009,97.75473047662396,3.459789,153.79
RD_RateCapability_0011,2,10,CC_DChg,-0.1999670266666666,110.901725118,-0.1999670266666666,4.00278703896646,3.034076,23.05558449677017,3.203794,153.568
RD_RateCapability_0011,2,12,CCCV_Chg,0.2999954666666666,44.192308225000005,0.2999954666666666,5.110078246038876,3.251801,97.36359020427294,3.4725,153.618
RD_RateCapability_0011,2,14,CC_DChg,-0.29996692,107.79097182750002,-0.29996692,4.258708026528801,3.001399,21.802705102094112,3.179022,153.192
RD_RateCapability_0011,2,16,CCCV_Chg,0.3999955799999999,41.7593569575,0.3999955799999999,5.158307813856912,3.272521,96.25990035977564,3.477308,153.151
RD_RateCapability_0011,2,18,CC_DChg,-0.39996726,105.79757720800002,-0.39996726,4.5049815642896345,2.99687,22.04832509610104,3.168155,152.964
RD_RateCapability_0011,2,20,CCCV_Chg,0.4999993266666667,40.15031596750002,0.4999993266666667,5.174194391790313,3.284441,95.96574939538532,3.486532,152.99
RD_RateCapability_0011,2,22,CC_DChg,-0.4999664,104.45385476200002,-0.4999664,4.494499532640028,2.992736,22.78363521083491,3.160564,152.987
RD_RateCapability_0011,3,4,CCCV_Chg,0.1000008666666666,48.64474117699998,0.1000008666666666,5.277405433680976,3.233019,98.29208487265832,3.425015,152.935
RD_RateCapability_0011,3,6,CC_DChg,0.0,113.79010697000002,0.0,3.757862760276054,3.050228,23.31279963052345,3.220422,153.731
RD_RateCapability_0011,3,8,CCCV_Chg,0.19999588,45.93868933250001,0.19999588,5.083565006217731,3.236331,97.41850214528006,3.459196,153.593
RD_RateCapability_0011,3,10,CC_DChg,-0.1999662,110.115260653,-0.1999662,4.255541273269426,3.033098,22.802576031423925,3.198934,153.259
RD_RateCapability_0011,3,12,CCCV_Chg,0.2999963066666666,43.81714278050003,0.2999963066666666,5.111664796890083,3.256681,96.96770069660047,3.468537,153.316
RD_RateCapability_0011,3,14,CC_DChg,-0.2999661066666667,107.8936254975,-0.2999661066666667,4.248912461299314,3.010967,22.3020548929444,3.182562,153.098
RD_RateCapability_0011,3,16,CCCV_Chg,0.3999953,41.6564633585,0.3999953,5.161610683880748,3.271108,96.12487177644348,3.478568,153.053
RD_RateCapability_0011,3,18,CC_DChg,0.0,106.05528936549996,0.0,4.496645173103819,3.015497,24.540591443556504,3.178101,152.914
RD_RateCapability_0011,3,20,CCCV_Chg,0.4999955133333333,40.37433363149999,0.4999955133333333,4.902556860899183,3.275081,96.2565621302162,3.486916,152.961
RD_RateCapability_0011,3,22,CC_DChg,-0.4999665133333333,104.5548884365,-0.4999665133333333,4.499460378716025,2.994981,23.53664519082971,3.163643,152.885
RD_RateCapability_0012,1,2,CC_DChg,-0.33329986,102.1224164595,-0.33329986,4.508263123784828,2.991383,23.055735580038885,3.169865,148.128
RD_RateCapability_0012,1,4,CCCV_Chg,0.09999798,47.234421908,0.09999798,5.281692516309223,3.225404,98.37076415546214,3.435332,148.229
RD_RateCapability_0012,1,6,CC_DChg,-0.0999673133333333,109.87843545900002,-0.0999673133333333,4.008635428050377,3.054338,23.80910876750718,3.219707,149.153
RD_RateCapability_0012,1,8,CCCV_Chg,0.2000007,44.94939250350002,0.2000007,5.086906063634961,3.229934,97.5132321274041,3.459453,149.069
RD_RateCapability_0012,1,10,CC_DChg,-0.19996644,106.8381400685,-0.19996644,4.255604869303642,3.032314,23.55421565401892,3.198947,148.933
RD_RateCapability_0012,1,12,CCCV_Chg,0.3000093466666667,42.88460828300002,0.3000093466666667,5.125572155330945,3.247941,96.97579833286352,3.46903,148.998
RD_RateCapability_0012,1,14,CC_DChg,-0.2999668,104.16378447750004,-0.2999668,4.503607862652403,3.007725,22.804516385009045,3.178869,148.703
